"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"ko04730","ko04730","Long-term depression","1/55","64/4543",0.54389696826251,0.746200108896736,0.746200108896736,"evm.model.tig082700000075.3",1
"ko04146","ko04146","Peroxisome","1/55","65/4543",0.549497697609588,0.749315042194892,0.749315042194892,"evm.model.tig082700000210.95",1
"ko00983","ko00983","Drug metabolism - other enzymes","1/55","66/4543",0.555030888014115,0.749931982278069,0.749931982278069,"evm.model.tig082700000303.36",1
"ko05014","ko05014","Amyotrophic lateral sclerosis","4/55","323/4543",0.556616182401944,0.749931982278069,0.749931982278069,"evm.model.tig082700000120.201/evm.model.tig082700031372.89/evm.model.tig082700000127.130/evm.model.tig082700000096.100",4
"ko05168","ko05168","Herpes simplex virus 1 infection","1/55","67/4543",0.560497339021313,0.750666079046401,0.750666079046401,"evm.model.tig082700000210.31",1
"ko04932","ko04932","Non-alcoholic fatty liver disease","1/55","68/4543",0.565897840887673,0.753414285205481,0.753414285205481,"evm.model.tig082700000127.130",1
"ko04016","ko04016","MAPK signaling pathway - plant","1/55","70/4543",0.576504112414182,0.75855804265024,0.75855804265024,"evm.model.tig082700000016.598",1
"ko04136","ko04136","Autophagy - other","1/55","70/4543",0.576504112414182,0.75855804265024,0.75855804265024,"evm.model.tig082700000120.201",1
"ko02020","ko02020","Two-component system","1/55","71/4543",0.581711417090511,0.760852993760566,0.760852993760566,"evm.model.tig082700000127.130",1
"ko01232","ko01232","Nucleotide metabolism","1/55","72/4543",0.586855842864219,0.760852993760566,0.760852993760566,"evm.model.tig082700000303.36",1
"ko04380","ko04380","Osteoclast differentiation","1/55","73/4543",0.591938135112591,0.760852993760566,0.760852993760566,"evm.model.tig082700000075.3",1
"ko05017","ko05017","Spinocerebellar ataxia","2/55","164/4543",0.596592866861412,0.760852993760566,0.760852993760566,"evm.model.tig082700000120.201/evm.model.tig082700031372.89",2
"ko05205","ko05205","Proteoglycans in cancer","2/55","165/4543",0.59995527437363,0.760852993760566,0.760852993760566,"evm.model.tig082700000075.3/evm.model.tig082700000215.38",2
"ko04612","ko04612","Antigen processing and presentation","1/55","75/4543",0.601919257286136,0.760852993760566,0.760852993760566,"evm.model.tig082700000206.17",1
"ko05231","ko05231","Choline metabolism in cancer","1/55","75/4543",0.601919257286136,0.760852993760566,0.760852993760566,"evm.model.tig082700000075.3",1
"ko04613","ko04613","Neutrophil extracellular trap formation","1/55","77/4543",0.611660574981738,0.767927157924614,0.767927157924614,"evm.model.tig082700000075.3",1
"ko05417","ko05417","Lipid and atherosclerosis","2/55","171/4543",0.619700114174609,0.767927157924614,0.767927157924614,"evm.model.tig082700000016.598/evm.model.tig082700000075.3",2
"ko04011","ko04011","MAPK signaling pathway - yeast","1/55","79/4543",0.621167745521243,0.767927157924614,0.767927157924614,"evm.model.tig082700000075.3",1
"ko04213","ko04213","Longevity regulating pathway - multiple species","1/55","79/4543",0.621167745521243,0.767927157924614,0.767927157924614,"evm.model.tig082700000184.142",1
"ko04210","ko04210","Apoptosis","2/55","177/4543",0.638709141810919,0.772907651500268,0.772907651500268,"evm.model.tig082700000075.3/evm.model.tig082700000210.31",2
"ko04139","ko04139","Mitophagy - yeast","1/55","83/4543",0.639501622374366,0.772907651500268,0.772907651500268,"evm.model.tig082700000120.201",1
"ko00230","ko00230","Purine metabolism","1/55","85/4543",0.648339000150157,0.772907651500268,0.772907651500268,"evm.model.tig082700000303.36",1
"ko04724","ko04724","Glutamatergic synapse","1/55","85/4543",0.648339000150157,0.772907651500268,0.772907651500268,"evm.model.tig082700000075.3",1
"ko04919","ko04919","Thyroid hormone signaling pathway","1/55","85/4543",0.648339000150157,0.772907651500268,0.772907651500268,"evm.model.tig082700000075.3",1
"ko04373","ko04373",NA,"1/55","86/4543",0.652677572378004,0.772907651500268,0.772907651500268,"evm.model.tig082700000016.598",1
"ko04976","ko04976","Bile secretion","1/55","86/4543",0.652677572378004,0.772907651500268,0.772907651500268,"evm.model.tig082700000270.84",1
"ko05225","ko05225","Hepatocellular carcinoma","1/55","86/4543",0.652677572378004,0.772907651500268,0.772907651500268,"evm.model.tig082700000075.3",1
"ko04726","ko04726","Serotonergic synapse","1/55","89/4543",0.665380391683575,0.773249289752396,0.773249289752396,"evm.model.tig082700000075.3",1
"ko04745","ko04745","Phototransduction - fly","1/55","89/4543",0.665380391683575,0.773249289752396,0.773249289752396,"evm.model.tig082700000016.598",1
"ko04020","ko04020","Calcium signaling pathway","2/55","187/4543",0.668767118617999,0.773249289752396,0.773249289752396,"evm.model.tig082700000016.598/evm.model.tig082700000149.167",2
"ko04725","ko04725","Cholinergic synapse","1/55","90/4543",0.669512425463863,0.773249289752396,0.773249289752396,"evm.model.tig082700000075.3",1
"ko05170","ko05170","Human immunodeficiency virus 1 infection","2/55","189/4543",0.674537565900118,0.773249289752396,0.773249289752396,"evm.model.tig082700000016.598/evm.model.tig082700000075.3",2
"ko04540","ko04540","Gap junction","1/55","92/4543",0.67762676628629,0.773249289752396,0.773249289752396,"evm.model.tig082700000075.3",1
"ko04928","ko04928","Parathyroid hormone synthesis, secretion and action","1/55","92/4543",0.67762676628629,0.773249289752396,0.773249289752396,"evm.model.tig082700000075.3",1
"ko04740","ko04740","Olfactory transduction","1/55","94/4543",0.685545413498442,0.773249289752396,0.773249289752396,"evm.model.tig082700000016.598",1
"ko05031","ko05031","Amphetamine addiction","1/55","96/4543",0.693273001318353,0.773249289752396,0.773249289752396,"evm.model.tig082700000016.598",1
"ko04935","ko04935","Growth hormone synthesis, secretion and action","1/55","97/4543",0.697066566626986,0.773249289752396,0.773249289752396,"evm.model.tig082700000075.3",1
"ko02010","ko02010","ABC transporters","1/55","98/4543",0.700814056243612,0.773249289752396,0.773249289752396,"evm.model.tig082700000270.84",1
"ko04723","ko04723","Retrograde endocannabinoid signaling","1/55","98/4543",0.700814056243612,0.773249289752396,0.773249289752396,"evm.model.tig082700000075.3",1
"ko04110","ko04110","Cell cycle","1/55","99/4543",0.704516019552183,0.773249289752396,0.773249289752396,"evm.model.tig082700000128.205",1
"ko05207","ko05207","Chemical carcinogenesis - receptor activation","1/55","99/4543",0.704516019552183,0.773249289752396,0.773249289752396,"evm.model.tig082700000075.3",1
"ko05415","ko05415","Diabetic cardiomyopathy","1/55","99/4543",0.704516019552183,0.773249289752396,0.773249289752396,"evm.model.tig082700000127.130",1
"ko04910","ko04910","Insulin signaling pathway","2/55","208/4543",0.725452672463888,0.792363355846479,0.79236335584648,"evm.model.tig082700000016.598/evm.model.tig082700000075.3",2
"ko04111","ko04111","Cell cycle - yeast","1/55","109/4543",0.739148067392158,0.80342181238278,0.803421812382781,"evm.model.tig082700000075.3",1
"ko03010","ko03010","Ribosome","1/55","116/4543",0.760986190497824,0.823182177221203,0.823182177221203,"evm.model.tig082700000128.61",1
"ko04010","ko04010","MAPK signaling pathway","1/55","118/4543",0.766888863292656,0.825598058568649,0.825598058568649,"evm.model.tig082700000075.3",1
"ko04750","ko04750","Inflammatory mediator regulation of TRP channels","1/55","120/4543",0.772648349990342,0.827837517846795,0.827837517846795,"evm.model.tig082700000016.598",1
"ko04152","ko04152","AMPK signaling pathway","1/55","124/4543",0.783751327745449,0.831811550673236,0.831811550673236,"evm.model.tig082700000020.652",1
"ko04971","ko04971","Gastric acid secretion","1/55","124/4543",0.783751327745449,0.831811550673236,0.831811550673236,"evm.model.tig082700000016.598",1
"ko04924","ko04924","Renin secretion","1/55","130/4543",0.799414610139775,0.843134447683836,0.843134447683836,"evm.model.tig082700000016.598",1
"ko04970","ko04970","Salivary secretion","1/55","131/4543",0.801914541352626,0.843134447683836,0.843134447683836,"evm.model.tig082700000016.598",1
"ko03040","ko03040","Spliceosome","1/55","134/4543",0.809232216067132,0.845429110143147,0.845429110143147,"evm.model.tig082700000147.107",1
"ko05146","ko05146","Amoebiasis","1/55","135/4543",0.811611945737421,0.845429110143147,0.845429110143147,"evm.model.tig082700000127.143",1
"ko04212","ko04212","Longevity regulating pathway - worm","1/55","138/4543",0.818577616403595,0.848755593045202,0.848755593045202,"evm.model.tig082700000120.201",1
"ko04714","ko04714","Thermogenesis","1/55","146/4543",0.835940010759319,0.862782121196545,0.862782121196545,"evm.model.tig082700000127.130",1
"ko04070","ko04070","Phosphatidylinositol signaling system","1/55","154/4543",0.851668142558552,0.870574840833851,0.870574840833851,"evm.model.tig082700000016.598",1
"ko04925","ko04925","Aldosterone synthesis and secretion","1/55","156/4543",0.855362858097983,0.870574840833851,0.870574840833851,"evm.model.tig082700000016.598",1
"ko04144","ko04144","Endocytosis","1/55","157/4543",0.857176179913485,0.870574840833851,0.870574840833851,"evm.model.tig082700000328.60",1
"ko04728","ko04728","Dopaminergic synapse","1/55","158/4543",0.858967176289399,0.870574840833851,0.870574840833851,"evm.model.tig082700000016.598",1
"ko04922","ko04922","Glucagon signaling pathway","1/55","171/4543",0.880337032209135,0.887816965451712,0.887816965451712,"evm.model.tig082700000016.598",1
"ko04140","ko04140","Autophagy - animal","2/55","297/4543",0.883871112271927,0.887816965451712,0.887816965451712,"evm.model.tig082700000120.201/evm.model.tig082700000075.3",2
"ko05418","ko05418","Fluid shear stress and atherosclerosis","1/55","178/4543",0.890491852084032,0.890491852084032,0.890491852084032,"evm.model.tig082700000016.598",1
