"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"ko05222","ko05222","Small cell lung cancer","2/188","48/4543",0.597365051357923,0.999714551030211,0.984750209609672,"evm.model.tig082700000427.5/evm.model.tig082700000122.131",2
"ko00900","ko00900","Terpenoid backbone biosynthesis","1/188","22/4543",0.606229727826447,0.999714551030211,0.984750209609672,"evm.model.tig082700000175.168",1
"ko01040","ko01040","Biosynthesis of unsaturated fatty acids","1/188","22/4543",0.606229727826447,0.999714551030211,0.984750209609672,"evm.model.tig082700000279.44",1
"ko03060","ko03060","Protein export","1/188","22/4543",0.606229727826447,0.999714551030211,0.984750209609672,"evm.model.tig082700000175.38",1
"ko00620","ko00620","Pyruvate metabolism","2/188","49/4543",0.608702808785737,0.999714551030211,0.984750209609672,"evm.model.tig082700000287.69/evm.model.tig082700000175.168",2
"ko00270","ko00270","Cysteine and methionine metabolism","2/188","50/4543",0.619797740411942,0.999714551030211,0.984750209609672,"evm.model.tig082700000381.16/evm.model.tig082700000120.45",2
"ko00920","ko00920","Sulfur metabolism","1/188","23/4543",0.62260416073258,0.999714551030211,0.984750209609672,"evm.model.tig082700000178.137",1
"ko03022","ko03022","Basal transcription factors","1/188","23/4543",0.62260416073258,0.999714551030211,0.984750209609672,"evm.model.tig082700000296.56",1
"ko00330","ko00330","Arginine and proline metabolism","2/188","51/4543",0.630650420661507,0.999714551030211,0.984750209609672,"evm.model.tig082700000287.69/evm.model.tig082700000400.23",2
"ko05169","ko05169","Epstein-Barr virus infection","3/188","79/4543",0.64203770212806,0.999714551030211,0.984750209609672,"evm.model.tig082700000427.5/evm.model.tig082700000208.26/evm.model.tig082700000151.192",3
"ko00062","ko00062","Fatty acid elongation","1/188","25/4543",0.653348596115091,0.999714551030211,0.984750209609672,"evm.model.tig082700000246.27",1
"ko00340","ko00340","Histidine metabolism","1/188","25/4543",0.653348596115091,0.999714551030211,0.984750209609672,"evm.model.tig082700000287.69",1
"ko04141","ko04141","Protein processing in endoplasmic reticulum","5/188","134/4543",0.658051919896992,0.999714551030211,0.984750209609672,"evm.model.tig082700000210.74/evm.model.tig082700000111.394/evm.model.tig082700000113.294/evm.model.tig082700000444.14/evm.model.tig082700000322.59",5
"ko05145","ko05145","Toxoplasmosis","3/188","82/4543",0.66709579744452,0.999714551030211,0.984750209609672,"evm.model.tig082700000427.5/evm.model.tig082700000113.294/evm.model.tig082700000122.131",3
"ko00511","ko00511","Other glycan degradation","1/188","27/4543",0.681600682321316,0.999714551030211,0.984750209609672,"evm.model.tig082700000071.537",1
"ko05142","ko05142","Chagas disease","1/188","28/4543",0.694855569771182,0.999714551030211,0.984750209609672,"evm.model.tig082700000206.113",1
"ko05221","ko05221","Acute myeloid leukemia","1/188","28/4543",0.694855569771182,0.999714551030211,0.984750209609672,"evm.model.tig082700000151.192",1
"ko05161","ko05161","Hepatitis B","2/188","60/4543",0.717676647292495,0.999714551030211,0.984750209609672,"evm.model.tig082700000427.5/evm.model.tig082700000151.192",2
"ko05417","ko05417","Lipid and atherosclerosis","6/188","171/4543",0.719375587781475,0.999714551030211,0.984750209609672,"evm.model.tig082700000427.5/evm.model.tig082700000210.74/evm.model.tig082700000111.394/evm.model.tig082700000113.294/evm.model.tig082700000016.67/evm.model.tig082700000187.99",6
"ko04914","ko04914","Progesterone-mediated oocyte maturation","3/188","91/4543",0.734545555513895,0.999714551030211,0.984750209609672,"evm.model.tig082700000210.74/evm.model.tig082700000111.394/evm.model.tig082700000151.192",3
"ko04071","ko04071","Sphingolipid signaling pathway","3/188","92/4543",0.74133560157766,0.999714551030211,0.984750209609672,"evm.model.tig082700000160.172/evm.model.tig082700000206.113/evm.model.tig082700000407.6",3
"ko05164","ko05164","Influenza A","2/188","63/4543",0.742612406554736,0.999714551030211,0.984750209609672,"evm.model.tig082700000427.5/evm.model.tig082700000174.231",2
"ko04915","ko04915","Estrogen signaling pathway","5/188","149/4543",0.746860165987122,0.999714551030211,0.984750209609672,"evm.model.tig082700000210.74/evm.model.tig082700000111.394/evm.model.tig082700000113.294/evm.model.tig082700000160.172/evm.model.tig082700000187.99",5
"ko00983","ko00983","Drug metabolism - other enzymes","2/188","66/4543",0.765649859829935,0.999714551030211,0.984750209609672,"evm.model.tig082700002117.291/evm.model.tig082700000106.167",2
"ko00480","ko00480","Glutathione metabolism","2/188","67/4543",0.772923587850286,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.56/evm.model.tig082700000106.167",2
"ko04962","ko04962","Vasopressin-regulated water reabsorption","2/188","67/4543",0.772923587850286,0.999714551030211,0.984750209609672,"evm.model.tig082700002117.654/evm.model.tig082700000127.170",2
"ko04115","ko04115","p53 signaling pathway","1/188","35/4543",0.773472161597393,0.999714551030211,0.984750209609672,"evm.model.tig082700000427.5",1
"ko01240","ko01240","Biosynthesis of cofactors","6/188","183/4543",0.777838300525254,0.999714551030211,0.984750209609672,"evm.model.tig082700000071.420/evm.model.tig082700002117.291/evm.model.tig082700000075.34/evm.model.tig082700000160.19/evm.model.tig082700000120.45/evm.model.tig082700000075.163",6
"ko03430","ko03430","Mismatch repair","1/188","36/4543",0.782919196561832,0.999714551030211,0.984750209609672,"evm.model.tig082700000016.603",1
"ko05207","ko05207","Chemical carcinogenesis - receptor activation","3/188","99/4543",0.785083514381275,0.999714551030211,0.984750209609672,"evm.model.tig082700000210.74/evm.model.tig082700000111.394/evm.model.tig082700000106.167",3
"ko04016","ko04016","MAPK signaling pathway - plant","2/188","70/4543",0.793579875332922,0.999714551030211,0.984750209609672,"evm.model.tig082700002117.291/evm.model.tig082700000187.99",2
"ko05130","ko05130","Pathogenic Escherichia coli infection","4/188","130/4543",0.794365526509564,0.999714551030211,0.984750209609672,"evm.model.tig082700000071.488/evm.model.tig082700000427.5/evm.model.tig082700000223.64/evm.model.tig082700031372.128",4
"ko03008","ko03008","Ribosome biogenesis in eukaryotes","2/188","71/4543",0.80008948226561,0.999714551030211,0.984750209609672,"evm.model.tig082700031372.161/evm.model.tig082700000184.65",2
"ko00600","ko00600","Sphingolipid metabolism","1/188","39/4543",0.808972553596703,0.999714551030211,0.984750209609672,"evm.model.tig082700000407.6",1
"ko05110","ko05110","Vibrio cholerae infection","2/188","73/4543",0.812567617932688,0.999714551030211,0.984750209609672,"evm.model.tig082700000122.333/evm.model.tig082700000331.12",2
"ko03440","ko03440","Homologous recombination","1/188","40/4543",0.81694616814462,0.999714551030211,0.984750209609672,"evm.model.tig082700000016.603",1
"ko05017","ko05017","Spinocerebellar ataxia","5/188","164/4543",0.81753654930233,0.999714551030211,0.984750209609672,"evm.model.tig082700000427.5/evm.model.tig082700000132.75/evm.model.tig082700000208.26/evm.model.tig082700000106.405/evm.model.tig082700000322.41",5
"ko05167","ko05167","Kaposi sarcoma-associated herpesvirus infection","5/188","164/4543",0.81753654930233,0.999714551030211,0.984750209609672,"evm.model.tig082700000427.5/evm.model.tig082700000195.82/evm.model.tig082700000195.84/evm.model.tig082700000128.206/evm.model.tig082700000187.99",5
"ko04920","ko04920","Adipocytokine signaling pathway","2/188","74/4543",0.818543720640807,0.999714551030211,0.984750209609672,"evm.model.tig082700000383.33/evm.model.tig082700000251.72",2
"ko01521","ko01521","EGFR tyrosine kinase inhibitor resistance","1/188","41/4543",0.8245886554617,0.999714551030211,0.984750209609672,"evm.model.tig082700000127.77",1
"ko04710","ko04710","Circadian rhythm","1/188","41/4543",0.8245886554617,0.999714551030211,0.984750209609672,"evm.model.tig082700000155.34",1
"ko04727","ko04727","GABAergic synapse","1/188","41/4543",0.8245886554617,0.999714551030211,0.984750209609672,"evm.model.tig082700002117.654",1
"ko00260","ko00260","Glycine, serine and threonine metabolism","1/188","43/4543",0.838934408155176,0.999714551030211,0.984750209609672,"evm.model.tig082700000287.69",1
"ko03460","ko03460","Fanconi anemia pathway","1/188","43/4543",0.838934408155176,0.999714551030211,0.984750209609672,"evm.model.tig082700000016.603",1
"ko05204","ko05204","Chemical carcinogenesis - DNA adducts","1/188","43/4543",0.838934408155176,0.999714551030211,0.984750209609672,"evm.model.tig082700000106.167",1
"ko05210","ko05210","Colorectal cancer","1/188","43/4543",0.838934408155176,0.999714551030211,0.984750209609672,"evm.model.tig082700000427.5",1
"ko00240","ko00240","Pyrimidine metabolism","1/188","45/4543",0.852112645234627,0.999714551030211,0.984750209609672,"evm.model.tig082700002117.291",1
"ko00980","ko00980","Metabolism of xenobiotics by cytochrome P450","1/188","45/4543",0.852112645234627,0.999714551030211,0.984750209609672,"evm.model.tig082700000106.167",1
"ko04350","ko04350","TGF-beta signaling pathway","1/188","45/4543",0.852112645234627,0.999714551030211,0.984750209609672,"evm.model.tig082700000206.113",1
"ko05230","ko05230","Central carbon metabolism in cancer","1/188","45/4543",0.852112645234627,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.56",1
"ko00982","ko00982","Drug metabolism - cytochrome P450","1/188","47/4543",0.864217917109603,0.999714551030211,0.984750209609672,"evm.model.tig082700000106.167",1
"ko01524","ko01524","Platinum drug resistance","2/188","83/4543",0.865113513070421,0.999714551030211,0.984750209609672,"evm.model.tig082700000427.5/evm.model.tig082700000106.167",2
"ko01110","ko01110","Biosynthesis of secondary metabolites","14/188","431/4543",0.866799526144256,0.999714551030211,0.984750209609672,"evm.model.tig082700000136.101/evm.model.tig082700002117.291/evm.model.tig082700000140.218/evm.model.tig082700000136.294/evm.model.tig082700000187.56/evm.model.tig082700000180.36/evm.model.tig082700000287.69/evm.model.tig082700000127.112/evm.model.tig082700000246.27/evm.model.tig082700000223.64/evm.model.tig082700000160.19/evm.model.tig082700000120.45/evm.model.tig082700000175.168/evm.model.tig082700000106.247",14
"ko00561","ko00561","Glycerolipid metabolism","1/188","49/4543",0.875337154925673,0.999714551030211,0.984750209609672,"evm.model.tig082700000287.69",1
"ko04152","ko04152","AMPK signaling pathway","3/188","124/4543",0.894345666124974,0.999714551030211,0.984750209609672,"evm.model.tig082700000258.86/evm.model.tig082700000206.113/evm.model.tig082700000151.192",3
"ko00051","ko00051","Fructose and mannose metabolism","1/188","53/4543",0.89493077354385,0.999714551030211,0.984750209609672,"evm.model.tig082700000140.218",1
"ko04144","ko04144","Endocytosis","4/188","157/4543",0.897089577330179,0.999714551030211,0.984750209609672,"evm.model.tig082700000113.294/evm.model.tig082700002115.33/evm.model.tig082700000140.36/evm.model.tig082700000156.203",4
"ko04341","ko04341","Hedgehog signaling pathway - fly","1/188","54/4543",0.899330108638228,0.999714551030211,0.984750209609672,"evm.model.tig082700000155.34",1
"ko04728","ko04728","Dopaminergic synapse","4/188","158/4543",0.899835253292848,0.999714551030211,0.984750209609672,"evm.model.tig082700000127.292/evm.model.tig082700000127.291/evm.model.tig082700000206.113/evm.model.tig082700000187.99",4
"ko04744","ko04744","Phototransduction","1/188","55/4543",0.903546178938075,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04015","ko04015","Rap1 signaling pathway","2/188","93/4543",0.903881882317796,0.999714551030211,0.984750209609672,"evm.model.tig082700000113.70/evm.model.tig082700000187.99",2
"ko05200","ko05200","Pathways in cancer","7/188","254/4543",0.91011002250239,0.999714551030211,0.984750209609672,"evm.model.tig082700000427.5/evm.model.tig082700000210.74/evm.model.tig082700000111.394/evm.model.tig082700000106.167/evm.model.tig082700000122.131/evm.model.tig082700000187.99/evm.model.tig082700000151.192",7
"ko04722","ko04722","Neurotrophin signaling pathway","2/188","97/4543",0.916268766937071,0.999714551030211,0.984750209609672,"evm.model.tig082700002117.248/evm.model.tig082700000187.99",2
"ko02010","ko02010","ABC transporters","2/188","98/4543",0.919123747928672,0.999714551030211,0.984750209609672,"evm.model.tig082700000353.42/evm.model.tig082700000192.128",2
"ko04723","ko04723","Retrograde endocannabinoid signaling","2/188","98/4543",0.919123747928672,0.999714551030211,0.984750209609672,"evm.model.tig082700000106.123/evm.model.tig082700000178.20",2
"ko04110","ko04110","Cell cycle","2/188","99/4543",0.921887464084288,0.999714551030211,0.984750209609672,"evm.model.tig082700002117.248/evm.model.tig082700000151.192",2
"ko04530","ko04530","Tight junction","2/188","101/4543",0.927151493750565,0.999714551030211,0.984750209609672,"evm.model.tig082700000071.488/evm.model.tig082700000206.113",2
"ko04730","ko04730","Long-term depression","1/188","64/4543",0.934399462460786,0.999714551030211,0.984750209609672,"evm.model.tig082700000206.113",1
"ko03250","ko03250","Viral life cycle - HIV-1","2/188","106/4543",0.938890195383922,0.999714551030211,0.984750209609672,"evm.model.tig082700000174.231/evm.model.tig082700000251.8",2
"ko04261","ko04261","Adrenergic signaling in cardiomyocytes","2/188","110/4543",0.946970777009664,0.999714551030211,0.984750209609672,"evm.model.tig082700000206.113/evm.model.tig082700000187.99",2
"ko05143","ko05143","African trypanosomiasis","1/188","70/4543",0.949288280733515,0.999714551030211,0.984750209609672,"evm.model.tig082700000253.54",1
"ko05133","ko05133","Pertussis","1/188","71/4543",0.951419692140199,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko05166","ko05166","Human T-cell leukemia virus 1 infection","2/188","113/4543",0.952355231783268,0.999714551030211,0.984750209609672,"evm.model.tig082700000292.69/evm.model.tig082700000151.192",2
"ko01232","ko01232","Nucleotide metabolism","1/188","72/4543",0.95346197699656,0.999714551030211,0.984750209609672,"evm.model.tig082700002117.291",1
"ko04113","ko04113","Meiosis - yeast","1/188","75/4543",0.959090389230128,0.999714551030211,0.984750209609672,"evm.model.tig082700000206.113",1
"ko04011","ko04011","MAPK signaling pathway - yeast","1/188","79/4543",0.965555321571574,0.999714551030211,0.984750209609672,"evm.model.tig082700002117.248",1
"ko04213","ko04213","Longevity regulating pathway - multiple species","1/188","79/4543",0.965555321571574,0.999714551030211,0.984750209609672,"evm.model.tig082700000113.294",1
"ko00230","ko00230","Purine metabolism","1/188","85/4543",0.973396487358236,0.999714551030211,0.984750209609672,"evm.model.tig082700002117.291",1
"ko04936","ko04936","Alcoholic liver disease","1/188","85/4543",0.973396487358236,0.999714551030211,0.984750209609672,"evm.model.tig082700000287.69",1
"ko04114","ko04114","Oocyte meiosis","4/188","204/4543",0.973567397442451,0.999714551030211,0.984750209609672,"evm.model.tig082700000206.113/evm.model.tig082700000155.34/evm.model.tig082700002117.248/evm.model.tig082700000187.99",4
"ko04373","ko04373",NA,"1/188","86/4543",0.974518394127337,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko05225","ko05225","Hepatocellular carcinoma","1/188","86/4543",0.974518394127337,0.999714551030211,0.984750209609672,"evm.model.tig082700000106.167",1
"ko04310","ko04310","Wnt signaling pathway","1/188","87/4543",0.975593229645412,0.999714551030211,0.984750209609672,"evm.model.tig082700000155.34",1
"ko04745","ko04745","Phototransduction - fly","1/188","89/4543",0.977609464629755,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04810","ko04810","Regulation of actin cytoskeleton","1/188","89/4543",0.977609464629755,0.999714551030211,0.984750209609672,"evm.model.tig082700000113.70",1
"ko04540","ko04540","Gap junction","1/188","92/4543",0.980327321386697,0.999714551030211,0.984750209609672,"evm.model.tig082700000071.488",1
"ko04928","ko04928","Parathyroid hormone synthesis, secretion and action","1/188","92/4543",0.980327321386697,0.999714551030211,0.984750209609672,"evm.model.tig082700000223.17",1
"ko04740","ko04740","Olfactory transduction","1/188","94/4543",0.981954261080414,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko05031","ko05031","Amphetamine addiction","1/188","96/4543",0.983447308582759,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko05140","ko05140","Leishmaniasis","1/188","96/4543",0.983447308582759,0.999714551030211,0.984750209609672,"evm.model.tig082700000075.117",1
"ko04218","ko04218","Cellular senescence","3/188","185/4543",0.985110515838852,0.999714551030211,0.984750209609672,"evm.model.tig082700000155.34/evm.model.tig082700000187.99/evm.model.tig082700000151.192",3
"ko04510","ko04510","Focal adhesion","1/188","99/4543",0.985459571236469,0.999714551030211,0.984750209609672,"evm.model.tig082700000122.131",1
"ko04140","ko04140","Autophagy - animal","6/188","297/4543",0.986986120283708,0.999714551030211,0.984750209609672,"evm.model.tig082700000160.67/evm.model.tig082700000132.21/evm.model.tig082700000160.172/evm.model.tig082700000167.150/evm.model.tig082700031372.128/evm.model.tig082700000167.128",6
"ko05170","ko05170","Human immunodeficiency virus 1 infection","3/188","189/4543",0.987015352686436,0.999714551030211,0.984750209609672,"evm.model.tig082700000427.5/evm.model.tig082700000155.34/evm.model.tig082700000187.99",3
"ko04150","ko04150","mTOR signaling pathway","2/188","154/4543",0.989511610640817,0.999714551030211,0.984750209609672,"evm.model.tig082700000127.77/evm.model.tig082700000331.12",2
"ko04111","ko04111","Cell cycle - yeast","1/188","109/4543",0.990566814782189,0.999714551030211,0.984750209609672,"evm.model.tig082700000206.113",1
"ko04625","ko04625","C-type lectin receptor signaling pathway","1/188","110/4543",0.990966778431479,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04916","ko04916","Melanogenesis","1/188","110/4543",0.990966778431479,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko05214","ko05214","Glioma","1/188","111/4543",0.991349870165041,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04138","ko04138","Autophagy - yeast","2/188","166/4543",0.993363393860116,0.999714551030211,0.984750209609672,"evm.model.tig082700000016.654/evm.model.tig082700002117.654",2
"ko04010","ko04010","MAPK signaling pathway","1/188","118/4543",0.993615002328289,0.999714551030211,0.984750209609672,"evm.model.tig082700000113.294",1
"ko04750","ko04750","Inflammatory mediator regulation of TRP channels","1/188","120/4543",0.994146080238656,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko05163","ko05163","Human cytomegalovirus infection","2/188","172/4543",0.994731870218283,0.999714551030211,0.984750209609672,"evm.model.tig082700000427.5/evm.model.tig082700000187.99",2
"ko04971","ko04971","Gastric acid secretion","1/188","124/4543",0.995079984178778,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04924","ko04924","Renin secretion","1/188","130/4543",0.996210210549318,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04014","ko04014","Ras signaling pathway","1/188","131/4543",0.996371660904344,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04970","ko04970","Salivary secretion","1/188","131/4543",0.996371660904344,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04713","ko04713","Circadian entrainment","1/188","134/4543",0.996816096199954,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko05146","ko05146","Amoebiasis","1/188","135/4543",0.996951858031301,0.999714551030211,0.984750209609672,"evm.model.tig082700000122.131",1
"ko04720","ko04720","Long-term potentiation","1/188","136/4543",0.997081860456464,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04912","ko04912","GnRH signaling pathway","1/188","140/4543",0.997548987120545,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04022","ko04022","cGMP-PKG signaling pathway","1/188","154/4543",0.998670681906036,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04070","ko04070","Phosphatidylinositol signaling system","1/188","154/4543",0.998670681906036,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04910","ko04910","Insulin signaling pathway","2/188","208/4543",0.998715571448737,0.999714551030211,0.984750209609672,"evm.model.tig082700000127.77/evm.model.tig082700000187.99",2
"ko04925","ko04925","Aldosterone synthesis and secretion","1/188","156/4543",0.998782136293252,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04270","ko04270","Vascular smooth muscle contraction","1/188","160/4543",0.99897791964479,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04922","ko04922","Glucagon signaling pathway","1/188","171/4543",0.999369324660305,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04921","ko04921","Oxytocin signaling pathway","2/188","228/4543",0.999423419651807,0.999714551030211,0.984750209609672,"evm.model.tig082700000258.86/evm.model.tig082700000187.99",2
"ko04020","ko04020","Calcium signaling pathway","1/188","187/4543",0.999688216376807,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
"ko04024","ko04024","cAMP signaling pathway","1/188","189/4543",0.999714551030211,0.999714551030211,0.984750209609672,"evm.model.tig082700000187.99",1
